match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2016,17,Arsenal,3,34,20,37,17
2016,17,Man City,4,33,15,34,19
2016,17,Spurs,5,30,16,27,11
2016,17,Man Utd,6,27,5,22,17
2016,17,West Brom,7,23,4,23,19
2016,17,Everton,8,23,1,21,20
2016,17,Southampton,9,21,-1,14,15
2016,17,Bournemouth,10,21,-3,22,25
2016,17,Watford,11,21,-7,21,28
2016,17,Stoke City,12,20,-5,17,22
2016,17,Burnley,13,17,-11,15,26
2016,17,Leicester,14,16,-6,21,27
2016,17,West Ham,15,16,-13,18,31
2016,17,Crystal Palace,16,15,-3,28,31
2016,17,Middlesbrough,17,15,-6,13,19
2016,17,Swansea,18,12,-14,20,34
2016,17,Hull City,19,12,-21,14,35
2016,17,Sunderland,20,11,-14,14,28
2016,18,Chelsea,1,43,24,35,11
2016,18,Liverpool,2,37,21,41,20
2016,18,Man City,3,36,16,36,20
2016,18,Arsenal,4,34,19,38,19
2016,18,Spurs,5,33,17,29,12
2016,18,Man Utd,6,30,7,24,17
2016,18,Southampton,7,24,1,17,16
2016,18,West Brom,8,23,2,23,21
2016,18,Everton,9,23,0,21,21
2016,18,Bournemouth,10,21,-5,23,28
2016,18,Stoke City,11,21,-5,19,24
2016,18,Watford,12,21,-8,21,29
2016,18,West Ham,13,19,-12,19,31
2016,18,Middlesbrough,14,18,-3,16,19
2016,18,Leicester,15,17,-6,23,29
2016,18,Burnley,16,17,-12,16,28
2016,18,Crystal Palace,17,15,-4,28,32
2016,18,Sunderland,18,14,-13,15,28
2016,18,Swansea,19,12,-17,20,37
2016,18,Hull City,20,12,-22,14,36
2016,19,Chelsea,1,46,27,38,11
2016,19,Liverpool,2,40,24,45,21
2016,19,Man City,3,39,19,39,20
2016,19,Arsenal,4,37,20,39,19
2016,19,Spurs,5,36,20,33,13
2016,19,Man Utd,6,33,9,27,18
2016,19,Everton,7,26,2,23,21
2016,19,Southampton,8,24,-2,18,20
2016,19,West Brom,9,23,1,23,22
2016,19,Watford,10,22,-8,22,30
2016,19,West Ham,11,22,-9,23,32
2016,19,Bournemouth,12,21,-8,23,31
2016,19,Stoke City,13,21,-8,20,28
2016,19,Burnley,14,20,-11,17,28
2016,19,Middlesbrough,15,18,-4,16,20
2016,19,Leicester,16,17,-8,23,31
2016,19,Crystal Palace,17,16,-4,29,33
2016,19,Sunderland,18,14,-15,16,31
2016,19,Swansea,19,12,-20,21,41
2016,19,Hull City,20,12,-25,14,39
2016,20,Chelsea,1,49,29,42,13
2016,20,Liverpool,2,43,25,46,21
2016,20,Arsenal,3,40,22,41,19
2016,20,Spurs,4,39,23,37,14
2016,20,Man City,5,39,18,39,21
2016,20,Man Utd,6,36,10,29,19
2016,20,Everton,7,27,2,25,23
2016,20,West Brom,8,26,2,25,23
2016,20,Southampton,9,24,-3,19,22
2016,20,Bournemouth,10,24,-5,26,31
2016,20,Burnley,11,23,-8,21,29
2016,20,West Ham,12,22,-10,23,33
2016,20,Watford,13,22,-11,23,34
2016,20,Stoke City,14,21,-10,22,32
2016,20,Leicester,15,20,-7,24,31
2016,20,Middlesbrough,16,18,-5,17,22
2016,20,Crystal Palace,17,16,-6,29,35
2016,20,Sunderland,18,14,-18,17,35
2016,20,Hull City,19,13,-25,16,41
2016,20,Swansea,20,12,-23,21,44
2016,21,Chelsea,1,49,27,42,15
2016,21,Liverpool,2,44,25,48,23
2016,21,Spurs,3,42,25,39,14
2016,21,Man City,4,42,19,41,22
2016,21,Arsenal,5,41,22,44,22
2016,21,Man Utd,6,39,12,31,19
2016,21,Everton,7,30,5,28,23
2016,21,West Brom,8,29,4,28,24
2016,21,Bournemouth,9,25,-5,29,34
2016,21,Southampton,10,24,-6,19,25
2016,21,Stoke City,11,24,-8,24,32
2016,21,Burnley,12,23,-9,22,31
2016,21,West Ham,13,22,-12,23,35
2016,21,Watford,14,22,-13,23,36
2016,21,Leicester,15,21,-7,24,31
2016,21,Middlesbrough,16,19,-5,17,22
2016,21,Crystal Palace,17,16,-7,30,37
2016,21,Sunderland,18,15,-18,19,37
2016,21,Swansea,19,15,-22,23,45
2016,21,Hull City,20,13,-27,17,44
2016,22,Chelsea,1,52,30,45,15
2016,22,Spurs,2,45,29,43,14
2016,22,Liverpool,3,45,25,49,24
2016,22,Arsenal,4,44,26,48,22
2016,22,Man City,5,42,15,41,26
2016,22,Man Utd,6,40,12,32,20
2016,22,Everton,7,33,9,32,23
2016,22,West Brom,8,29,0,28,28
2016,22,Stoke City,9,27,-6,27,33
2016,22,Burnley,10,26,-8,23,31
2016,22,Bournemouth,11,25,-7,30,37
2016,22,West Ham,12,25,-9,26,35
2016,22,Southampton,13,24,-7,19,26
2016,22,Watford,14,23,-13,23,36
2016,22,Leicester,15,21,-10,24,34
2016,22,Middlesbrough,16,20,-5,17,22
2016,22,Crystal Palace,17,16,-10,30,40
2016,22,Hull City,18,16,-25,20,45
2016,22,Sunderland,19,15,-20,20,40
2016,22,Swansea,20,15,-26,23,49
2016,23,Chelsea,1,55,32,47,15
2016,23,Arsenal,2,47,27,50,23
2016,23,Spurs,3,46,29,45,16
2016,23,Liverpool,4,45,24,51,27
2016,23,Man City,5,43,15,43,28
2016,23,Man Utd,6,41,12,33,21
2016,23,Everton,7,36,10,33,23
2016,23,West Brom,8,32,2,30,28
2016,23,Stoke City,9,28,-6,28,34
2016,23,West Ham,10,28,-7,29,36
2016,23,Southampton,11,27,-4,22,26
2016,23,Bournemouth,12,26,-7,32,39
2016,23,Burnley,13,26,-9,24,33
2016,23,Watford,14,24,-13,25,38
2016,23,Leicester,15,21,-13,24,37
2016,23,Middlesbrough,16,20,-7,18,25
2016,23,Swansea,17,18,-25,26,51
2016,23,Crystal Palace,18,16,-11,30,41
2016,23,Hull City,19,16,-27,20,47
2016,23,Sunderland,20,15,-22,20,42
2016,24,Chelsea,1,56,32,48,16
2016,24,Spurs,2,47,29,45,16
2016,24,Arsenal,3,47,26,51,25
2016,24,Liverpool,4,46,24,52,28
2016,24,Man City,5,46,19,47,28
2016,24,Man Utd,6,42,12,33,21
2016,24,Everton,7,37,10,34,24
2016,24,West Brom,8,33,2,31,29
2016,24,Stoke City,9,29,-6,29,35
2016,24,Burnley,10,29,-8,25,33
2016,24,West Ham,11,28,-11,29,40
2016,24,Southampton,12,27,-5,23,28
2016,24,Watford,13,27,-12,27,39
2016,24,Bournemouth,14,26,-9,32,41
2016,24,Middlesbrough,15,21,-7,19,26
2016,24,Leicester,16,21,-14,24,38
2016,24,Swansea,17,21,-24,28,52
2016,24,Crystal Palace,18,19,-9,32,41
2016,24,Hull City,19,17,-27,20,47
2016,24,Sunderland,20,16,-22,20,42
2016,25,Chelsea,1,59,34,51,17
2016,25,Spurs,2,50,30,46,16
2016,25,Man City,3,49,20,49,29
2016,25,Arsenal,4,47,24,52,28
2016,25,Liverpool,5,46,22,52,30
2016,25,Man Utd,6,45,15,36,21
2016,25,Everton,7,40,13,40,27
2016,25,West Brom,8,36,3,32,29
2016,25,West Ham,9,31,-9,32,41
2016,25,Watford,10,30,-11,29,40
2016,25,Stoke City,11,29,-7,29,36
2016,25,Burnley,12,29,-9,26,35
2016,25,Southampton,13,27,-7,24,31
2016,25,Bournemouth,14,26,-12,35,47
2016,25,Middlesbrough,15,21,-8,19,27
2016,25,Leicester,16,21,-17,24,41
2016,25,Swansea,17,21,-25,29,54
2016,25,Hull City,18,20,-25,22,47
2016,25,Crystal Palace,19,19,-13,32,45
2016,25,Sunderland,20,19,-18,24,42
2016,26,Chelsea,1,60,34,52,18
2016,26,Man City,2,52,22,51,29
2016,26,Spurs,3,50,28,46,18
2016,26,Arsenal,4,50,26,54,28
2016,26,Liverpool,5,49,24,54,30
2016,26,Man Utd,6,48,17,38,21
2016,26,Everton,7,41,13,40,27
2016,26,West Brom,8,37,3,34,31
2016,26,Stoke City,9,32,-6,30,36
2016,26,West Ham,10,32,-9,34,43
2016,26,Southampton,11,30,-3,28,31
2016,26,Burnley,12,30,-9,27,36
2016,26,Watford,13,30,-13,29,42
2016,26,Bournemouth,14,26,-14,35,49
2016,26,Swansea,15,24,-23,31,54
2016,26,Middlesbrough,16,22,-8,19,27
2016,26,Leicester,17,21,-19,24,43
2016,26,Hull City,18,20,-27,22,49
2016,26,Crystal Palace,19,19,-14,32,46
2016,26,Sunderland,20,19,-22,24,46
2016,27,Chelsea,1,63,36,55,19
2016,27,Spurs,2,53,32,50,18
2016,27,Arsenal,3,53,28,56,28
2016,27,Man City,4,53,22,51,29
2016,27,Liverpool,5,49,22,55,33
2016,27,Man Utd,6,49,17,38,21
2016,27,Everton,7,44,15,42,27
2016,27,West Brom,8,40,4,36,32
2016,27,West Ham,9,33,-9,35,44
2016,27,Stoke City,10,32,-10,30,40
2016,27,Burnley,11,31,-9,28,37
2016,27,Watford,12,31,-13,30,43
2016,27,Southampton,13,30,-5,28,33
2016,27,Bournemouth,14,26,-15,36,51
2016,27,Leicester,15,24,-17,27,44
2016,27,Swansea,16,24,-25,32,57
2016,27,Middlesbrough,17,22,-9,19,28
2016,27,Crystal Palace,18,22,-13,33,46
2016,27,Hull City,19,21,-27,23,50
2016,27,Sunderland,20,19,-24,24,48
2016,28,Chelsea,1,66,37,57,20
2016,28,Spurs,2,56,33,53,20
2016,28,Man City,3,56,24,53,29
2016,28,Arsenal,4,53,26,57,31
2016,28,Liverpool,5,52,24,58,34
2016,28,Man Utd,6,50,17,39,22
2016,28,Everton,7,44,14,44,30
2016,28,West Brom,8,40,2,36,34
2016,28,Stoke City,9,35,-8,32,40
2016,28,Southampton,10,33,-4,32,36
2016,28,West Ham,11,33,-10,36,46
2016,28,Burnley,12,31,-10,30,40
2016,28,Watford,13,31,-14,33,47
2016,28,Bournemouth,14,27,-15,37,52
2016,28,Leicester,15,27,-15,30,45
2016,28,Swansea,16,27,-24,35,59
2016,28,Crystal Palace,17,25,-11,35,46
2016,28,Middlesbrough,18,22,-11,19,30
2016,28,Hull City,19,21,-29,24,53
2016,28,Sunderland,20,19,-26,24,50
2016,29,Chelsea,1,69,38,61,23
2016,29,Spurs,2,59,34,54,20
2016,29,Man City,3,57,24,53,29
2016,29,Arsenal,4,56,27,58,31
2016,29,Liverpool,5,55,25,60,35
2016,29,Man Utd,6,51,17,39,22
2016,29,Everton,7,47,17,47,30
2016,29,West Brom,8,40,-1,36,37
2016,29,Stoke City,9,36,-8,32,40
2016,29,Southampton,10,34,-4,32,36
2016,29,West Ham,11,33,-11,38,49
2016,29,Burnley,12,31,-11,31,42
2016,29,Watford,13,31,-15,36,51
2016,29,Bournemouth,14,30,-14,40,54
2016,29,Leicester,15,27,-16,30,46
2016,29,Swansea,16,27,-25,36,61
2016,29,Middlesbrough,17,25,-10,20,30
2016,29,Crystal Palace,18,25,-12,35,47
2016,29,Hull City,19,24,-28,26,54
2016,29,Sunderland,20,19,-27,24,51
2016,30,Chelsea,1,72,39,63,24
2016,30,Spurs,2,62,35,56,21
2016,30,Man City,3,58,24,54,30
2016,30,Liverpool,4,56,25,61,36
2016,30,Arsenal,5,56,25,59,34
2016,30,Man Utd,6,54,19,42,23
2016,30,Everton,7,50,21,51,30
2016,30,West Brom,8,43,1,39,38
2016,30,Stoke City,9,36,-9,33,42
2016,30,Southampton,10,34,-5,33,38
2016,30,Bournemouth,11,33,-12,42,54
2016,30,West Ham,12,33,-12,40,52
2016,30,Burnley,13,32,-11,31,42
2016,30,Watford,14,31,-16,36,52
2016,30,Leicester,15,30,-15,33,48
2016,30,Crystal Palace,16,28,-11,36,47
2016,30,Swansea,17,27,-27,36,63
2016,30,Middlesbrough,18,25,-12,21,33
2016,30,Hull City,19,24,-32,26,58
2016,30,Sunderland,20,20,-27,24,51
2016,31,Chelsea,1,72,38,64,26
2016,31,Spurs,2,65,37,58,21
2016,31,Liverpool,3,59,27,64,37
2016,31,Man City,4,59,24,56,32
2016,31,Arsenal,5,57,25,61,36
2016,31,Man Utd,6,55,19,42,23
2016,31,Everton,7,50,19,52,33
2016,31,West Brom,8,44,1,39,38
2016,31,Stoke City,9,36,-11,33,44
2016,31,Southampton,10,35,-5,33,38
2016,31,Bournemouth,11,34,-12,42,54
2016,31,Watford,12,34,-15,37,52
2016,31,West Ham,13,33,-13,41,54
2016,31,Leicester,14,33,-13,35,48
2016,31,Burnley,15,32,-13,31,44
2016,31,Crystal Palace,16,31,-10,38,48
2016,31,Swansea,17,28,-27,36,63
2016,31,Hull City,18,27,-31,28,59
2016,31,Middlesbrough,19,26,-12,21,33
2016,31,Sunderland,20,20,-28,24,52
2016,32,Chelsea,1,75,39,66,27
2016,32,Spurs,2,68,39,61,22
2016,32,Arsenal,3,60,28,64,36
2016,32,Liverpool,4,60,27,66,39
2016,32,Man City,5,59,23,57,34
2016,32,Man Utd,6,56,19,43,24
2016,32,Everton,7,51,19,53,34
2016,32,West Brom,8,44,-1,39,40
2016,32,Southampton,9,38,-3,36,39
2016,32,Watford,10,37,-13,39,52
2016,32,Leicester,11,36,-11,37,48
2016,32,Stoke City,12,36,-12,33,45
2016,32,Bournemouth,13,35,-12,44,56
2016,32,Burnley,14,35,-12,32,44
2016,32,West Ham,15,33,-16,41,57
2016,32,Crystal Palace,16,31,-12,39,51
2016,32,Hull City,17,30,-29,32,61
2016,32,Swansea,18,28,-29,37,66
2016,32,Middlesbrough,19,26,-14,23,37
2016,32,Sunderland,20,20,-30,24,54
2016,33,Chelsea,1,78,41,69,28
2016,33,Spurs,2,71,43,65,22
2016,33,Liverpool,3,63,28,68,40
2016,33,Man City,4,62,25,60,35
2016,33,Arsenal,5,60,25,64,39
2016,33,Man Utd,6,59,22,46,24
2016,33,Everton,7,54,21,57,36
2016,33,West Brom,8,44,-2,39,41
2016,33,Southampton,9,41,-2,37,39
2016,33,Watford,10,37,-17,39,56
2016,33,Burnley,11,36,-12,32,44
2016,33,Leicester,12,36,-13,39,52
2016,33,Stoke City,13,36,-13,34,47
2016,33,West Ham,14,36,-15,42,57
2016,33,Bournemouth,15,35,-14,45,59
2016,33,Crystal Palace,16,34,-9,42,51
2016,33,Hull City,17,30,-31,33,64
2016,33,Swansea,18,28,-30,37,67
2016,33,Middlesbrough,19,27,-14,23,37
2016,33,Sunderland,20,20,-33,24,57
2016,34,Chelsea,1,78,39,69,30
2016,34,Spurs,2,74,47,69,22
2016,34,Liverpool,3,66,29,69,40
2016,34,Man City,4,65,28,63,35
2016,34,Arsenal,5,63,26,66,40
2016,34,Man Utd,6,62,24,48,24
2016,34,Everton,7,57,23,60,37
2016,34,West Brom,8,44,-3,39,42
2016,34,Southampton,9,41,-5,37,42
2016,34,Watford,10,40,-16,40,56
2016,34,Stoke City,11,39,-11,37,48
2016,34,Leicester,12,37,-13,41,54
2016,34,West Ham,13,37,-15,44,59
2016,34,Burnley,14,36,-14,33,47
2016,34,Crystal Palace,15,35,-9,44,53
2016,34,Bournemouth,16,35,-18,45,63
2016,34,Hull City,17,30,-33,34,67
2016,34,Swansea,18,28,-31,37,68
