post_id,like,love,wow,haha,sorry,anger
3295425250491216,10,0,0,0,0,0
3293719630661778,7,0,0,0,0,0
3293715040662237,70,7,1,0,0,0
3293684843998590,55,10,0,0,0,0
3293497257350682,43,1,0,0,0,0
3293419734025101,59,3,0,0,0,0
3293127304054344,21,0,0,0,0,0
3291213694245705,6,0,0,0,0,0
3289126521121089,135,19,0,0,0,0
3289124831121258,135,10,0,0,0,0
3287718594595215,17,1,0,0,0,0
3286446234722451,14,0,0,0,0,0
3286321081401633,10,0,0,0,0,0
3286125298087878,276,17,0,0,0,0
3286107768089631,16,0,0,0,0,0
3286078754759199,214,19,0,1,0,0
3286034751430266,32,1,0,0,0,0
3286028758097532,108,11,0,0,0,0
3285785604788514,26,0,0,0,0,0
3285640428136365,73,13,0,0,2,3
3285584618141946,5,0,0,0,0,0
3285481128152295,75,3,0,0,0,0
3284126108287797,116,25,0,1,0,0
3283929884974086,10,0,0,0,0,0
3283682381665503,103,9,0,0,0,0
3283670241666717,11,0,0,1,0,0
3283503588350049,2,0,0,0,0,0
3283373188363089,132,32,0,0,88,0
3283214521712289,5,1,0,0,0,0
3282878405079234,7,0,0,0,0,0
3281036935263381,95,3,1,0,0,0
3280982431935498,44,8,0,0,0,0
3280731321960609,7,1,0,0,0,0
3280517225315352,39,0,0,0,0,0
3280511038649304,7,0,0,0,0,0
3280506408649767,40,5,0,0,0,0
3280359745331100,60,0,0,0,0,0
3280250755341999,250,31,0,0,0,0
3280200428680365,4,0,0,0,0,0
3278634775503597,7,0,0,0,0,0
3278631492170592,36,0,1,0,0,0
3278615178838890,31,0,0,0,0,0
3278469112186830,4,0,0,0,0,0
3278266098873798,0,0,0,0,0,0
3278062342227507,21,3,1,0,0,0
3277908785576196,71,4,0,0,0,0
3277822108918197,9,0,0,0,0,0
3277720795594995,6,0,0,0,0,0
3276401339060274,7,0,0,0,0,0
3276227369077671,19,0,0,0,0,0
3276223902411351,18,0,0,0,0,0
3276017919098616,1,0,0,0,0,0
3275974219102986,10,0,0,0,0,0
3275952502438491,206,29,0,0,0,0
3275783262455415,15,0,0,0,0,0
3275440032489738,8,0,0,0,0,0
3273635892670152,18,0,0,0,0,0
3273525272681214,23,2,0,0,0,0
3273302486036826,27,0,0,0,0,0
3272984526068622,11,0,0,0,0,0
