post_id,like,love,wow,haha,sorry,anger
10156329216286277,7691,672,50,21,1,5
10156329085876277,1846,28,6,68,9,72
10156328844426277,4088,168,14,42,2,9
10156321880881277,1915,148,8,3,0,1
10156321221171277,751,11,4,44,18,145
"10156320500061277"",""10156320451786277",0,0,0,0,0,0
10156320653251277,4810,208,18,40,5,26
10156320228131277,2717,441,13,2,1,2
10156318281476277,1981,274,1,7,0,0
10156317607326277,1096,153,13,0,0,0
10156317025686277,4713,536,7,933,1,1
10156314029531277,587,81,2,4,0,0
2487829647920302,58,21,1,0,0,0
10156313846821277,714,65,0,1,5,1
10156308936911277,1223,117,1,7,0,0
10156308516816277,35514,2578,813,72,5,0
10156305746666277,3016,164,5,13,1,0
10156305365016277,6403,1043,325,18,1,1
10156303372776277,160102,13269,6632,314,24,17
"10156302775141277"",""10156302682506277",0,0,0,0,0,0
10156303185606277,5127,562,28,5,0,0
10156303124736277,12059,1532,75,34,6,5
10156303012666277,2684,218,15,6,1,1
2614820898576846,1055,141,4,2,2,4
10156302842746277,5229,224,32,52,8,93
10156301055336277,1915,58,3,9,0,3
10156296250616277,756,24,11,3,131,12
10156295833516277,7355,498,207,11,4,0
10156291194241277,166,12,0,7,0,1
10156279392041277,1346,106,17,12,1,3
