match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2013,2,Hertha BSC,1,3,5,6,1
2013,2,Bor. Dortmund,2,3,4,4,0
2013,2,Bayern Munich,3,3,2,3,1
2013,2,Bay. Leverkusen,4,3,2,3,1
2013,2,Hannover 96,5,3,2,2,0
2013,2,1.FSV Mainz 05,6,3,1,3,2
2013,2,Werder Bremen,7,3,1,1,0
2013,2,FC Schalke 04,8,1,0,3,3
2013,2,Hamburger SV,9,1,0,3,3
2013,2,1.FC Nuremberg,10,1,0,2,2
2013,2,TSG Hoffenheim,11,1,0,2,2
2013,2,VfB Stuttgart,12,0,-1,2,3
2013,2,E. Braunschweig,13,0,-1,0,1
2013,2,SC Freiburg,14,0,-2,1,3
2013,2,Bor. M'gladbach,15,0,-2,1,3
2013,2,VfL Wolfsburg,16,0,-2,0,2
2013,2,FC Augsburg,17,0,-4,0,4
2013,2,E. Frankfurt,18,0,-5,1,6
2013,3,Bor. Dortmund,1,6,5,6,1
2013,3,Bayern Munich,2,6,3,4,1
2013,3,Bay. Leverkusen,3,6,3,4,1
2013,3,1.FSV Mainz 05,4,6,2,5,3
2013,3,Werder Bremen,5,6,2,2,0
2013,3,Hertha BSC,6,4,5,8,3
2013,3,TSG Hoffenheim,7,4,4,7,3
2013,3,VfL Wolfsburg,8,3,2,4,2
2013,3,Bor. M'gladbach,9,3,1,4,3
2013,3,Hannover 96,10,3,-1,2,3
2013,3,1.FC Nuremberg,11,2,0,4,4
2013,3,Hamburger SV,12,1,-4,4,8
2013,3,FC Schalke 04,13,1,-4,3,7
2013,3,VfB Stuttgart,14,0,-2,2,4
2013,3,E. Braunschweig,15,0,-2,1,3
2013,3,SC Freiburg,16,0,-3,2,5
2013,3,FC Augsburg,17,0,-5,0,5
2013,3,E. Frankfurt,18,0,-6,1,7
2013,4,Bor. Dortmund,1,9,6,7,1
2013,4,Bay. Leverkusen,2,9,5,8,3
2013,4,Bayern Munich,3,9,5,6,1
2013,4,1.FSV Mainz 05,4,9,4,7,3
2013,4,Hertha BSC,5,7,6,9,3
2013,4,Werder Bremen,6,6,1,2,1
2013,4,Hannover 96,7,6,0,4,4
2013,4,TSG Hoffenheim,8,5,4,10,6
2013,4,VfL Wolfsburg,9,3,0,4,4
2013,4,Bor. M'gladbach,10,3,-1,6,7
2013,4,E. Frankfurt,11,3,-4,3,7
2013,4,FC Augsburg,12,3,-4,2,6
2013,4,1.FC Nuremberg,13,2,-2,4,6
2013,4,SC Freiburg,14,1,-3,5,8
2013,4,FC Schalke 04,15,1,-5,4,9
2013,4,Hamburger SV,16,1,-5,4,9
2013,4,VfB Stuttgart,17,0,-3,3,6
2013,4,E. Braunschweig,18,0,-4,1,5
2013,5,Bor. Dortmund,1,12,7,9,2
2013,5,Bayern Munich,2,10,5,7,2
2013,5,Bay. Leverkusen,3,9,3,8,5
2013,5,Hannover 96,4,9,3,8,5
2013,5,1.FSV Mainz 05,5,9,1,8,7
2013,5,Hertha BSC,6,7,4,9,5
2013,5,Bor. M'gladbach,7,6,2,10,8
2013,5,VfL Wolfsburg,8,6,2,6,4
2013,5,Werder Bremen,9,6,-2,3,5
2013,5,FC Augsburg,10,6,-3,3,6
2013,5,TSG Hoffenheim,11,5,0,12,12
2013,5,Hamburger SV,12,4,-1,8,9
2013,5,FC Schalke 04,13,4,-3,6,9
2013,5,VfB Stuttgart,14,3,1,9,8
2013,5,E. Frankfurt,15,3,-5,4,9
2013,5,SC Freiburg,16,2,-3,6,9
2013,5,1.FC Nuremberg,17,2,-3,4,7
2013,5,E. Braunschweig,18,0,-8,1,9
2013,6,Bor. Dortmund,1,15,11,15,4
2013,6,Bayern Munich,2,13,7,9,2
2013,6,Bay. Leverkusen,3,12,5,11,6
2013,6,Hannover 96,4,9,1,8,7
2013,6,1.FSV Mainz 05,5,9,0,8,8
2013,6,FC Augsburg,6,9,-2,5,7
2013,6,TSG Hoffenheim,7,8,1,14,13
2013,6,Hertha BSC,8,7,3,9,6
2013,6,FC Schalke 04,9,7,-2,7,9
2013,6,VfB Stuttgart,10,6,2,10,8
2013,6,Bor. M'gladbach,11,6,1,11,10
2013,6,VfL Wolfsburg,12,6,0,7,7
2013,6,E. Frankfurt,13,6,-2,7,9
2013,6,Werder Bremen,14,6,-5,3,8
2013,6,Hamburger SV,15,4,-5,10,15
2013,6,1.FC Nuremberg,16,3,-3,5,8
2013,6,SC Freiburg,17,2,-4,7,11
2013,6,E. Braunschweig,18,1,-8,2,10
2013,7,Bor. Dortmund,1,16,11,16,5
2013,7,Bayern Munich,2,16,11,13,2
2013,7,Bay. Leverkusen,3,15,8,15,7
2013,7,Hannover 96,4,12,2,10,8
2013,7,Bor. M'gladbach,5,9,4,15,11
2013,7,VfL Wolfsburg,6,9,1,9,8
2013,7,1.FSV Mainz 05,7,9,-3,9,12
2013,7,FC Augsburg,8,9,-3,6,9
2013,7,Werder Bremen,9,9,-3,5,8
2013,7,Hertha BSC,10,8,3,10,7
2013,7,TSG Hoffenheim,11,8,0,15,15
2013,7,VfB Stuttgart,12,7,2,11,9
2013,7,E. Frankfurt,13,7,-2,8,10
2013,7,FC Schalke 04,14,7,-6,7,13
2013,7,1.FC Nuremberg,15,4,-3,6,9
2013,7,Hamburger SV,16,4,-7,10,17
2013,7,SC Freiburg,17,3,-4,8,12
2013,7,E. Braunschweig,18,1,-11,3,14
2013,8,Bor. Dortmund,1,19,16,21,5
2013,8,Bayern Munich,2,19,12,14,2
2013,8,Bay. Leverkusen,3,18,10,17,7
2013,8,Hannover 96,4,12,0,10,10
2013,8,Hertha BSC,5,11,5,13,8
