match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2012,2,Bayern Munich,1,3,3,3,0
2012,2,F. Düsseldorf,2,3,2,2,0
2012,2,Bor. Dortmund,3,3,1,2,1
2012,2,E. Frankfurt,4,3,1,2,1
2012,2,Bor. M'gladbach,5,3,1,2,1
2012,2,1.FC Nuremberg,6,3,1,1,0
2012,2,VfL Wolfsburg,7,3,1,1,0
2012,2,FC Schalke 04,8,1,0,2,2
2012,2,Hannover 96,9,1,0,2,2
2012,2,SC Freiburg,10,1,0,1,1
2012,2,1.FSV Mainz 05,11,1,0,1,1
2012,2,Bay. Leverkusen,12,0,-1,1,2
2012,2,Werder Bremen,13,0,-1,1,2
2012,2,TSG Hoffenheim,14,0,-1,1,2
2012,2,Hamburger SV,15,0,-1,0,1
2012,2,VfB Stuttgart,16,0,-1,0,1
2012,2,FC Augsburg,17,0,-2,0,2
2012,2,Greuther Fürth,18,0,-3,0,3
2012,3,Bayern Munich,1,6,8,9,1
2012,3,E. Frankfurt,2,6,5,6,1
2012,3,Hannover 96,3,4,4,6,2
2012,3,FC Schalke 04,4,4,2,5,3
2012,3,F. Düsseldorf,5,4,2,2,0
2012,3,Bor. Dortmund,6,4,1,3,2
2012,3,Bor. M'gladbach,7,4,1,2,1
2012,3,1.FC Nuremberg,8,4,1,2,1
2012,3,Bay. Leverkusen,9,3,1,3,2
2012,3,Werder Bremen,10,3,1,3,2
2012,3,Greuther Fürth,11,3,-2,1,3
2012,3,VfL Wolfsburg,12,3,-3,1,4
2012,3,1.FSV Mainz 05,13,1,-1,1,2
2012,3,SC Freiburg,14,1,-2,1,3
2012,3,Hamburger SV,15,0,-3,0,3
2012,3,FC Augsburg,16,0,-4,1,5
2012,3,TSG Hoffenheim,17,0,-5,1,6
2012,3,VfB Stuttgart,18,0,-6,1,7
2012,4,Bayern Munich,1,9,10,12,2
2012,4,E. Frankfurt,2,9,6,9,3
2012,4,Hannover 96,3,7,5,9,4
2012,4,FC Schalke 04,4,7,4,7,3
2012,4,Bor. Dortmund,5,7,4,6,2
2012,4,1.FC Nuremberg,6,7,2,5,3
2012,4,F. Düsseldorf,7,5,2,2,0
2012,4,SC Freiburg,8,4,0,6,6
2012,4,Bor. M'gladbach,9,4,0,4,4
2012,4,VfL Wolfsburg,10,4,-3,1,4
2012,4,Werder Bremen,11,3,0,5,5
2012,4,Bay. Leverkusen,12,3,-2,3,5
2012,4,Greuther Fürth,13,3,-4,1,5
2012,4,1.FSV Mainz 05,14,1,-3,2,5
2012,4,FC Augsburg,15,1,-4,1,5
2012,4,VfB Stuttgart,16,1,-6,1,7
2012,4,Hamburger SV,17,0,-4,2,6
2012,4,TSG Hoffenheim,18,0,-7,4,11
2012,5,Bayern Munich,1,12,12,14,2
2012,5,E. Frankfurt,2,12,7,11,4
2012,5,Hannover 96,3,7,3,10,7
2012,5,Bor. Dortmund,4,7,3,8,5
2012,5,FC Schalke 04,5,7,2,7,5
2012,5,1.FC Nuremberg,6,7,1,6,5
2012,5,F. Düsseldorf,7,6,2,2,0
