match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2015,4,Juventus,16,1,-2,2,4
2015,4,FC Empoli,17,1,-3,4,7
2015,4,Carpi,18,1,-4,5,9
2015,4,Bologna,19,0,-4,1,5
2015,4,Frosinone,20,0,-5,1,6
2015,5,Inter,1,12,4,5,1
2015,5,Torino,2,10,5,9,4
2015,5,Fiorentina,3,9,2,5,3
2015,5,AS Roma,4,8,3,7,4
2015,5,Sassuolo,5,8,2,7,5
2015,5,Chievo Verona,6,7,5,8,3
2015,5,Sampdoria,7,7,3,9,6
2015,5,US Palermo,8,7,1,6,5
2015,5,AC Milan,9,6,-1,5,6
2015,5,Lazio,10,6,-6,4,10
2015,5,SSC Napoli,11,5,4,10,6
2015,5,Atalanta,12,5,1,5,4
2015,5,Juventus,13,4,0,4,4
2015,5,FC Empoli,14,4,-2,6,8
2015,5,Hellas Verona,15,3,-2,4,6
2015,5,Genoa,16,3,-2,2,4
2015,5,Udinese Calcio,17,3,-3,2,5
2015,5,Bologna,18,3,-3,2,5
2015,5,Carpi,19,1,-5,5,10
2015,5,Frosinone,20,0,-6,1,7
2015,6,Inter,1,15,5,6,1
2015,6,Fiorentina,2,12,4,7,3
2015,6,Sassuolo,3,11,3,8,5
2015,6,Chievo Verona,4,10,6,9,3
2015,6,Sampdoria,5,10,4,11,7
2015,6,Torino,6,10,4,9,5
2015,6,AC Milan,7,9,0,8,8
2015,6,Lazio,8,9,-4,6,10
2015,6,AS Roma,9,8,2,8,6
2015,6,Atalanta,10,8,2,6,4
2015,6,US Palermo,11,7,0,6,6
2015,6,SSC Napoli,12,6,4,10,6
2015,6,Juventus,13,5,0,5,5
2015,6,FC Empoli,14,4,-3,6,9
2015,6,Hellas Verona,15,3,-3,4,7
2015,6,Udinese Calcio,16,3,-4,4,8
2015,6,Genoa,17,3,-4,2,6
2015,6,Bologna,18,3,-5,2,7
2015,6,Carpi,19,2,-5,5,10
2015,6,Frosinone,20,1,-6,2,8
2015,7,Fiorentina,1,15,7,11,4
2015,7,Inter,2,15,2,7,5
2015,7,Torino,3,13,5,11,6
2015,7,Sassuolo,4,12,3,9,6
2015,7,Lazio,5,12,-3,8,11
2015,7,AS Roma,6,11,6,13,7
2015,7,Chievo Verona,7,11,6,10,4
2015,7,Atalanta,8,11,3,8,5
2015,7,Sampdoria,9,10,3,12,9
2015,7,SSC Napoli,10,9,5,12,7
2015,7,AC Milan,11,9,-1,8,9
2015,7,US Palermo,12,7,-1,7,8
2015,7,Udinese Calcio,13,6,-3,6,9
2015,7,Genoa,14,6,-3,3,6
2015,7,Juventus,15,5,-1,6,7
2015,7,Frosinone,16,4,-4,4,8
2015,7,FC Empoli,17,4,-5,6,11
2015,7,Hellas Verona,18,3,-4,5,9
2015,7,Bologna,19,3,-6,3,9
2015,7,Carpi,20,2,-9,6,15
2015,8,Fiorentina,1,18,10,14,4
2015,8,Inter,2,16,2,8,6
2015,8,Lazio,3,15,-1,10,11
2015,8,AS Roma,4,14,8,17,9
2015,8,Torino,5,13,4,12,8
2015,8,SSC Napoli,6,12,9,16,7
2015,8,Chievo Verona,7,12,6,11,5
2015,8,Sassuolo,8,12,2,9,7
2015,8,Sampdoria,9,11,3,13,10
2015,8,Atalanta,10,11,0,8,8
2015,8,AC Milan,11,9,-5,8,13
2015,8,Juventus,12,8,1,9,8
2015,8,US Palermo,13,7,-3,9,12
2015,8,Udinese Calcio,14,7,-3,7,10
2015,8,Genoa,15,7,-3,4,7
2015,8,FC Empoli,16,7,-4,7,11
2015,8,Carpi,17,5,-8,8,16
2015,8,Hellas Verona,18,4,-4,6,10
2015,8,Frosinone,19,4,-6,4,10
2015,8,Bologna,20,3,-8,4,12
2015,9,Fiorentina,1,18,9,15,6
2015,9,AS Roma,2,17,10,20,10
2015,9,Inter,3,17,2,8,6
2015,9,SSC Napoli,4,15,10,18,8
2015,9,Sassuolo,5,15,3,11,8
2015,9,Lazio,6,15,-2,11,13
2015,9,Torino,7,14,4,13,9
2015,9,Atalanta,8,14,3,11,8
2015,9,Chievo Verona,9,12,5,13,8
2015,9,Sampdoria,10,11,1,13,12
2015,9,US Palermo,11,10,-2,10,12
2015,9,Genoa,12,10,-2,7,9
2015,9,AC Milan,13,10,-5,9,14
2015,9,Juventus,14,9,1,9,8
2015,9,Udinese Calcio,15,8,-3,8,11
2015,9,Frosinone,16,7,-4,6,10
2015,9,FC Empoli,17,7,-6,8,14
2015,9,Hellas Verona,18,5,-4,7,11
2015,9,Carpi,19,5,-11,8,19
2015,9,Bologna,20,3,-9,4,13
2015,10,AS Roma,1,20,11,22,11
2015,10,SSC Napoli,2,18,11,19,8
2015,10,Fiorentina,3,18,8,16,8
2015,10,Inter,4,18,2,9,7
2015,10,Lazio,5,18,1,14,13
2015,10,Sassuolo,6,15,2,12,10
2015,10,Sampdoria,7,14,4,17,13
2015,10,Torino,8,14,1,13,12
2015,10,Atalanta,9,14,1,11,10
2015,10,AC Milan,10,13,-4,11,15
2015,10,Chievo Verona,11,12,4,13,9
2015,10,Juventus,12,12,3,11,8
2015,10,US Palermo,13,11,-2,11,13
2015,10,Udinese Calcio,14,11,-2,9,11
2015,10,FC Empoli,15,10,-4,10,14
2015,10,Genoa,16,10,-4,7,11
2015,10,Frosinone,17,7,-5,6,11
2015,10,Bologna,18,6,-8,6,14
2015,10,Hellas Verona,19,5,-7,8,15
2015,10,Carpi,20,5,-12,9,21
2015,11,AS Roma,1,23,13,25,12
2015,11,SSC Napoli,2,21,13,21,8
2015,11,Fiorentina,3,21,10,18,8
2015,11,Inter,4,21,3,10,7
2015,11,Sassuolo,5,18,3,13,10
2015,11,Lazio,6,18,0,15,15
2015,11,Atalanta,7,17,2,13,11
2015,11,AC Milan,8,16,-3,12,15
2015,11,Sampdoria,9,15,4,18,14
2015,11,Torino,10,15,1,16,15
2015,11,Chievo Verona,11,12,3,13,10
2015,11,Juventus,12,12,2,11,9
2015,11,US Palermo,13,11,-4,11,15
2015,11,FC Empoli,14,11,-4,11,15
2015,11,Genoa,15,11,-4,10,14
2015,11,Udinese Calcio,16,11,-4,10,14
2015,11,Frosinone,17,10,-4,8,12
2015,11,Bologna,18,6,-9,6,15
2015,11,Hellas Verona,19,5,-9,8,17
2015,11,Carpi,20,5,-13,10,23
2015,12,Fiorentina,1,24,13,22,9
2015,12,Inter,2,24,4,11,7
2015,12,AS Roma,3,23,12,25,13
2015,12,SSC Napoli,4,22,13,21,8
2015,12,Sassuolo,5,19,3,13,10
2015,12,AC Milan,6,19,-1,15,16
2015,12,Lazio,7,18,-2,16,18
2015,12,Atalanta,8,17,-1,13,14
2015,12,Sampdoria,9,16,4,19,15
2015,12,Juventus,10,15,3,13,10
2015,12,Torino,11,15,0,17,17
2015,12,FC Empoli,12,14,-3,12,15
2015,12,Chievo Verona,13,13,3,14,11
2015,12,Genoa,14,12,-4,10,14
2015,12,Udinese Calcio,15,12,-4,10,14
2015,12,US Palermo,16,11,-5,11,16
2015,12,Frosinone,17,10,-7,9,16
2015,12,Bologna,18,9,-6,9,15
2015,12,Hellas Verona,19,6,-9,8,17
2015,12,Carpi,20,6,-13,10,23
2015,13,Fiorentina,1,27,15,24,9
2015,13,Inter,2,27,5,12,7
2015,13,AS Roma,3,26,14,27,13
2015,13,SSC Napoli,4,25,14,22,8
2015,13,Sassuolo,5,22,4,14,10
2015,13,AC Milan,6,20,-1,15,16
2015,13,Juventus,7,18,5,16,11
2015,13,Atalanta,8,18,-1,13,14
2015,13,Lazio,9,18,-4,16,20
2015,13,Sampdoria,10,16,2,19,17
2015,13,Torino,11,15,-1,17,18
2015,13,US Palermo,12,14,-4,12,16
2015,13,FC Empoli,13,14,-5,13,18
2015,13,Chievo Verona,14,13,2,14,12
2015,13,Genoa,15,13,-4,12,16
2015,13,Bologna,16,12,-4,11,15
2015,13,Udinese Calcio,17,12,-5,10,15
2015,13,Frosinone,18,11,-7,11,18
2015,13,Hellas Verona,19,6,-11,8,19
2015,13,Carpi,20,6,-14,10,24
2015,14,Inter,1,30,9,16,7
2015,14,SSC Napoli,2,28,16,24,8
2015,14,Fiorentina,3,28,15,26,11
2015,14,AS Roma,4,27,14,29,15
2015,14,Sassuolo,5,22,3,15,12
2015,14,Juventus,6,21,6,17,11
2015,14,AC Milan,7,20,-2,15,17
2015,14,Lazio,8,19,-4,17,21
2015,14,Torino,9,18,0,18,18
2015,14,Atalanta,10,18,-2,13,15
2015,14,Chievo Verona,11,16,3,16,13
2015,14,Sampdoria,12,16,1,19,18
2015,14,Genoa,13,16,-3,14,17
2015,14,US Palermo,14,15,-4,13,17
2015,14,Udinese Calcio,15,15,-4,11,15
2015,14,FC Empoli,16,15,-5,15,20
2015,14,Bologna,17,13,-4,13,17
2015,14,Frosinone,18,11,-11,11,22
2015,14,Hellas Verona,19,6,-13,8,21
2015,14,Carpi,20,6,-15,11,26
2015,15,SSC Napoli,1,31,17,26,9
2015,15,Inter,2,30,8,17,9
2015,15,Fiorentina,3,29,15,27,12
2015,15,AS Roma,4,27,12,29,17
2015,15,Juventus,5,24,9,20,11
2015,15,Sassuolo,6,23,3,16,13
2015,15,AC Milan,7,23,1,19,18
2015,15,Torino,8,21,2,20,18
2015,15,Atalanta,9,21,0,15,15
2015,15,Lazio,10,19,-5,17,22
2015,15,Udinese Calcio,11,18,-3,14,17
2015,15,FC Empoli,12,18,-4,16,20
2015,15,Chievo Verona,13,16,2,18,16
2015,15,Sampdoria,14,16,-2,20,22
2015,15,Genoa,15,16,-4,15,19
2015,15,US Palermo,16,15,-7,13,20
2015,15,Frosinone,17,14,-10,14,24
2015,15,Bologna,18,13,-6,13,19
2015,15,Carpi,19,9,-14,13,27
2015,15,Hellas Verona,20,6,-14,10,24
2015,16,Inter,1,33,9,18,9
2015,16,Fiorentina,2,32,18,30,12
2015,16,SSC Napoli,3,31,16,28,12
2015,16,AS Roma,4,28,12,30,18
2015,16,Juventus,5,27,11,22,11
2015,16,Sassuolo,6,26,5,19,14
2015,16,Atalanta,7,24,3,18,15
2015,16,AC Milan,8,24,1,19,18
2015,16,Torino,9,22,2,21,19
2015,16,FC Empoli,10,21,-3,17,20
2015,16,Chievo Verona,11,19,4,20,16
2015,16,Lazio,12,19,-7,17,24
2015,16,Udinese Calcio,13,18,-6,14,20
2015,16,Sampdoria,14,16,-4,21,25
2015,16,Bologna,15,16,-5,16,21
2015,16,Genoa,16,16,-5,15,20
2015,16,US Palermo,17,15,-10,13,23
2015,16,Frosinone,18,14,-12,14,26
2015,16,Carpi,19,10,-14,13,27
2015,16,Hellas Verona,20,6,-15,10,25
2015,17,Inter,1,36,13,22,9
2015,17,Fiorentina,2,32,16,31,15
2015,17,SSC Napoli,3,32,16,28,12
2015,17,Juventus,4,30,13,25,12
2015,17,AS Roma,5,29,12,30,18
2015,17,Sassuolo,6,27,5,20,15
2015,17,AC Milan,7,25,1,20,19
2015,17,Atalanta,8,24,2,18,16
2015,17,FC Empoli,9,24,0,20,20
2015,17,Torino,10,23,2,22,20
2015,17,Chievo Verona,11,22,5,21,16
2015,17,Lazio,12,20,-7,18,25
2015,17,Bologna,13,19,-4,17,21
2015,17,US Palermo,14,18,-7,17,24
2015,17,Udinese Calcio,15,18,-10,14,24
2015,17,Sampdoria,16,17,-4,22,26
2015,17,Genoa,17,16,-6,15,21
2015,17,Frosinone,18,14,-15,15,30
2015,17,Carpi,19,10,-17,13,30
2015,17,Hellas Verona,20,7,-15,11,26
2015,18,Inter,1,36,12,23,11
2015,18,Fiorentina,2,35,18,33,15
2015,18,SSC Napoli,3,35,18,31,13
2015,18,Juventus,4,33,14,28,14
2015,18,AS Roma,5,32,14,32,18
2015,18,Sassuolo,6,28,5,21,16
2015,18,AC Milan,7,28,3,24,21
2015,18,FC Empoli,8,27,1,23,22
2015,18,Atalanta,9,24,0,19,19
2015,18,Torino,10,23,1,22,21
2015,18,Lazio,11,23,-6,20,26
2015,18,Chievo Verona,12,22,3,21,18
2015,18,Udinese Calcio,13,21,-9,15,24
2015,18,Sampdoria,14,20,-2,24,26
2015,18,Bologna,15,19,-5,19,24
2015,18,US Palermo,16,18,-9,17,26
2015,18,Genoa,17,16,-8,15,23
2015,18,Frosinone,18,14,-17,17,34
2015,18,Carpi,19,10,-18,15,33
2015,18,Hellas Verona,20,8,-15,12,27
2015,19,Inter,1,39,13,24,11
2015,19,Fiorentina,2,38,20,36,16
2015,19,SSC Napoli,3,38,19,33,14
2015,19,Juventus,4,36,17,31,14
2015,19,AS Roma,5,33,14,35,21
2015,19,Sassuolo,6,29,5,23,18
2015,19,AC Milan,7,28,2,24,22
2015,19,FC Empoli,8,27,0,23,23
2015,19,Atalanta,9,24,-1,20,21
2015,19,Lazio,10,24,-6,20,26
2015,19,Udinese Calcio,11,24,-8,17,25
2015,19,Chievo Verona,12,23,3,24,21
2015,19,Torino,13,23,0,23,23
2015,19,Sampdoria,14,23,-1,27,28
2015,19,Bologna,15,22,-4,20,24
2015,19,US Palermo,16,18,-11,18,29
2015,19,Genoa,17,16,-9,17,26
2015,19,Frosinone,18,15,-17,19,36
2015,19,Carpi,19,11,-18,15,33
2015,19,Hellas Verona,20,8,-18,12,30
2015,20,SSC Napoli,1,41,23,38,15
2015,20,Juventus,2,39,18,33,15
2015,20,Inter,3,39,12,24,12
2015,20,Fiorentina,4,38,18,37,19
2015,20,AS Roma,5,34,14,36,22
2015,20,Sassuolo,6,32,6,24,18
2015,20,FC Empoli,7,30,1,24,23
2015,20,AC Milan,8,29,2,25,23
2015,20,Lazio,9,27,-4,23,27
2015,20,Chievo Verona,10,26,4,25,21
2015,20,Atalanta,11,24,-3,20,23
2015,20,Udinese Calcio,12,24,-9,18,27
2015,20,Torino,13,23,-1,23,24
2015,20,Sampdoria,14,23,-2,28,30
2015,20,Bologna,15,22,-5,20,25
2015,20,US Palermo,16,21,-10,19,29
2015,20,Genoa,17,19,-7,19,26
2015,20,Frosinone,18,15,-21,20,41
2015,20,Carpi,19,14,-17,17,34
2015,20,Hellas Verona,20,8,-19,12,31
2015,21,SSC Napoli,1,44,25,41,16
2015,21,Juventus,2,42,22,37,15
2015,21,Inter,3,40,12,25,13
2015,21,Fiorentina,4,38,16,37,21
2015,21,AS Roma,5,35,14,37,23
2015,21,AC Milan,6,32,4,27,23
2015,21,Sassuolo,7,32,4,25,21
2015,21,FC Empoli,8,31,1,25,24
2015,21,Lazio,9,28,-4,25,29
2015,21,Chievo Verona,10,27,4,26,22
2015,21,Torino,11,26,1,27,26
2015,21,Atalanta,12,25,-3,21,24
2015,21,Udinese Calcio,13,24,-13,18,31
2015,21,Sampdoria,14,23,-3,29,32
2015,21,Bologna,15,23,-5,22,27
2015,21,Genoa,16,22,-3,23,26
2015,21,US Palermo,17,21,-14,19,33
2015,21,Carpi,18,17,-16,19,35
2015,21,Frosinone,19,15,-23,22,45
2015,21,Hellas Verona,20,9,-19,13,32
2015,22,SSC Napoli,1,47,27,45,18
2015,22,Juventus,2,45,23,38,15
2015,22,Fiorentina,3,41,18,39,21
2015,22,Inter,4,41,12,26,14
2015,22,AS Roma,5,35,13,37,24
2015,22,AC Milan,6,33,4,29,25
2015,22,Sassuolo,7,32,2,25,23
2015,22,FC Empoli,8,32,1,27,26
2015,22,Lazio,9,31,-1,29,30
2015,22,Chievo Verona,10,27,1,27,26
2015,22,Torino,11,26,-1,27,28
2015,22,Bologna,12,26,-3,24,27
2015,22,Atalanta,13,26,-3,21,24
2015,22,US Palermo,14,24,-11,23,34
2015,22,Udinese Calcio,15,24,-16,19,35
2015,22,Genoa,16,23,-3,24,27
2015,22,Sampdoria,17,23,-5,31,36
2015,22,Carpi,18,18,-16,20,36
2015,22,Frosinone,19,16,-23,22,45
2015,22,Hellas Verona,20,10,-19,14,33
2015,23,SSC Napoli,1,50,31,50,19
2015,23,Juventus,2,48,27,42,15
2015,23,Fiorentina,3,42,18,39,21
2015,23,Inter,4,41,9,26,17
2015,23,AS Roma,5,38,15,40,25
2015,23,AC Milan,6,36,7,32,25
2015,23,Sassuolo,7,33,2,26,24
2015,23,Lazio,8,32,-1,29,30
2015,23,FC Empoli,9,32,-3,28,31
2015,23,Bologna,10,29,-2,27,29
2015,23,Torino,11,27,-1,27,28
2015,23,Chievo Verona,12,27,-3,27,30
2015,23,Atalanta,13,27,-3,22,25
2015,23,US Palermo,14,25,-11,24,35
2015,23,Udinese Calcio,15,25,-16,19,35
2015,23,Genoa,16,24,-3,24,27
2015,23,Sampdoria,17,23,-6,33,39
2015,23,Carpi,18,19,-16,21,37
2015,23,Frosinone,19,16,-25,23,48
2015,23,Hellas Verona,20,11,-19,14,33
2015,24,SSC Napoli,1,53,33,52,19
2015,24,Juventus,2,51,28,43,15
2015,24,Fiorentina,3,45,19,41,22
2015,24,Inter,4,44,10,27,17
2015,24,AS Roma,5,41,17,42,25
2015,24,AC Milan,6,39,9,34,25
2015,24,Sassuolo,7,33,0,26,26
2015,24,FC Empoli,8,33,-3,29,32
2015,24,Lazio,9,32,-3,29,32
2015,24,Bologna,10,29,-3,27,30
2015,24,Torino,11,28,-1,29,30
2015,24,Chievo Verona,12,27,-4,27,31
2015,24,Atalanta,13,27,-4,23,27
2015,24,Udinese Calcio,14,26,-16,20,36
2015,24,US Palermo,15,25,-13,24,37
2015,24,Genoa,16,24,-4,24,28
2015,24,Sampdoria,17,24,-6,35,41
2015,24,Carpi,18,19,-17,22,39
2015,24,Frosinone,19,19,-24,24,48
2015,24,Hellas Verona,20,14,-18,16,34
2015,25,SSC Napoli,1,56,34,53,19
2015,25,Juventus,2,54,30,45,15
2015,25,Fiorentina,3,46,19,42,23
2015,25,Inter,4,45,10,30,20
2015,25,AS Roma,5,44,18,44,26
2015,25,AC Milan,6,40,9,35,26
2015,25,Sassuolo,7,34,0,28,28
2015,25,FC Empoli,8,34,-3,29,32
2015,25,Lazio,9,33,-3,29,32
2015,25,Chievo Verona,10,30,-3,29,32
2015,25,Bologna,11,30,-3,28,31
2015,25,Torino,12,28,-2,30,32
2015,25,Atalanta,13,28,-4,23,27
2015,25,Udinese Calcio,14,27,-16,21,37
2015,25,US Palermo,15,26,-13,26,39
2015,25,Genoa,16,25,-4,24,28
2015,25,Sampdoria,17,24,-7,36,43
2015,25,Carpi,18,19,-18,22,40
2015,25,Frosinone,19,19,-26,24,50
2015,25,Hellas Verona,20,15,-18,19,37
2015,26,Juventus,1,57,31,46,15
2015,26,SSC Napoli,2,56,33,53,20
2015,26,Fiorentina,3,49,20,44,24
2015,26,AS Roma,4,47,20,47,27
2015,26,Inter,5,45,9,31,22
2015,26,AC Milan,6,43,10,37,27
2015,26,Lazio,7,36,0,34,34
2015,26,Sassuolo,8,35,0,29,29
2015,26,FC Empoli,9,34,-4,30,34
2015,26,Bologna,10,33,-2,29,31
2015,26,Torino,11,31,0,33,33
2015,26,Chievo Verona,12,31,-3,30,33
2015,26,Atalanta,13,29,-4,23,27
2015,26,Udinese Calcio,14,27,-17,21,38
2015,26,US Palermo,15,26,-15,27,42
2015,26,Genoa,16,25,-5,25,30
2015,26,Sampdoria,17,25,-7,36,43
2015,26,Frosinone,18,22,-25,26,51
2015,26,Carpi,19,19,-20,23,43
2015,26,Hellas Verona,20,15,-21,21,42
2015,27,Juventus,1,58,31,46,15
2015,27,SSC Napoli,2,57,33,54,21
2015,27,Fiorentina,3,52,21,47,26
2015,27,AS Roma,4,50,25,52,27
2015,27,Inter,5,48,11,34,23
2015,27,AC Milan,6,44,10,38,28
2015,27,Sassuolo,7,38,1,32,31
2015,27,Lazio,8,37,0,34,34
2015,27,Bologna,9,34,-2,29,31
2015,27,FC Empoli,10,34,-5,32,37
2015,27,Torino,11,32,0,33,33
2015,27,Chievo Verona,12,31,-5,31,36
2015,27,Atalanta,13,29,-5,25,30
2015,27,Genoa,14,28,-4,27,31
2015,27,Udinese Calcio,15,27,-18,22,40
2015,27,US Palermo,16,26,-20,27,47
2015,27,Sampdoria,17,25,-9,37,46
2015,27,Frosinone,18,23,-25,26,51
2015,27,Carpi,19,20,-20,23,43
2015,27,Hellas Verona,20,18,-19,24,43
2015,28,Juventus,1,61,33,48,15
2015,28,SSC Napoli,2,58,33,55,22
2015,28,AS Roma,3,53,27,55,28
2015,28,Fiorentina,4,53,21,48,27
2015,28,Inter,5,48,9,34,25
2015,28,AC Milan,6,47,11,39,28
2015,28,Sassuolo,7,41,3,34,31
2015,28,Lazio,8,37,-2,34,36
2015,28,Bologna,9,35,-2,29,31
2015,28,Chievo Verona,10,34,-4,32,36
2015,28,FC Empoli,11,34,-7,33,40
2015,28,Torino,12,32,-1,33,34
2015,28,Atalanta,13,30,-5,26,31
2015,28,Udinese Calcio,14,30,-16,24,40
2015,28,Genoa,15,28,-5,27,32
2015,28,Sampdoria,16,28,-7,39,46
2015,28,US Palermo,17,27,-20,27,47
2015,28,Frosinone,18,23,-27,26,53
2015,28,Carpi,19,21,-20,24,44
2015,28,Hellas Verona,20,18,-21,24,45
2015,29,Juventus,1,64,35,50,15
2015,29,SSC Napoli,2,61,35,58,23
2015,29,AS Roma,3,56,30,59,29
2015,29,Fiorentina,4,53,18,49,31
2015,29,Inter,5,51,11,37,26
2015,29,AC Milan,6,47,9,39,30
2015,29,Sassuolo,7,44,5,36,31
2015,29,Lazio,8,38,-2,35,37
2015,29,Bologna,9,36,-2,29,31
2015,29,Chievo Verona,10,34,-6,33,39
2015,29,FC Empoli,11,34,-8,33,41
2015,29,Torino,12,33,-1,34,35
2015,29,Sampdoria,13,31,-4,42,46
2015,29,Genoa,14,31,-4,28,32
2015,29,Atalanta,15,30,-7,26,33
2015,29,Udinese Calcio,16,30,-18,24,42
2015,29,US Palermo,17,27,-22,28,50
2015,29,Frosinone,18,26,-25,28,53
2015,29,Carpi,19,22,-20,24,44
2015,29,Hellas Verona,20,18,-24,24,48
2015,30,Juventus,1,67,36,51,15
2015,30,SSC Napoli,2,64,36,59,23
2015,30,AS Roma,3,59,31,61,30
2015,30,Fiorentina,4,54,18,50,32
2015,30,Inter,5,54,12,39,27
2015,30,AC Milan,6,48,9,39,30
2015,30,Sassuolo,7,44,4,36,32
2015,30,Lazio,8,41,0,37,37
2015,30,Bologna,9,36,-3,30,33
2015,30,Chievo Verona,10,35,-6,33,39
2015,30,FC Empoli,11,35,-8,34,42
2015,30,Genoa,12,34,-3,31,34
2015,30,Torino,13,33,-2,36,38
2015,30,Sampdoria,14,32,-4,43,47
2015,30,Atalanta,15,30,-9,26,35
2015,30,Udinese Calcio,16,30,-19,25,44
2015,30,US Palermo,17,27,-23,28,51
2015,30,Frosinone,18,26,-26,29,55
2015,30,Carpi,19,25,-19,26,45
2015,30,Hellas Verona,20,19,-24,25,49
2015,31,Juventus,1,70,39,55,16
2015,31,SSC Napoli,2,67,38,62,24
2015,31,AS Roma,3,60,31,62,31
2015,31,Fiorentina,4,55,18,50,32
2015,31,Inter,5,55,12,40,28
2015,31,AC Milan,6,49,9,40,31
2015,31,Sassuolo,7,45,4,37,33
2015,31,Lazio,8,42,0,38,38
2015,31,Chievo Verona,9,38,-5,34,39
2015,31,Bologna,10,36,-5,30,35
2015,31,FC Empoli,11,36,-8,34,42
2015,31,Genoa,12,34,-5,32,37
2015,31,Torino,13,33,-5,37,42
2015,31,Atalanta,14,33,-7,28,35
2015,31,Sampdoria,15,32,-5,43,48
2015,31,Udinese Calcio,16,31,-19,26,45
2015,31,Carpi,17,28,-18,28,46
2015,31,US Palermo,18,28,-23,28,51
2015,31,Frosinone,19,27,-26,29,55
2015,31,Hellas Verona,20,19,-25,26,51
2015,32,Juventus,1,73,40,56,16
2015,32,SSC Napoli,2,67,36,63,27
2015,32,AS Roma,3,63,34,66,32
2015,32,Fiorentina,4,56,18,51,33
2015,32,Inter,5,55,11,41,30
2015,32,AC Milan,6,49,8,41,33
2015,32,Sassuolo,7,48,6,40,34
2015,32,Lazio,8,42,-3,39,42
2015,32,Chievo Verona,9,41,-3,37,40
2015,32,Genoa,10,37,-1,36,37
2015,32,Torino,11,36,-4,39,43
2015,32,Atalanta,12,36,-6,30,36
2015,32,Bologna,13,36,-6,30,36
2015,32,FC Empoli,14,36,-9,34,43
2015,32,Udinese Calcio,15,34,-17,29,46
2015,32,Sampdoria,16,33,-5,44,49
2015,32,Carpi,17,28,-20,29,49
2015,32,US Palermo,18,28,-25,29,54
2015,32,Frosinone,19,27,-30,29,59
2015,32,Hellas Verona,20,22,-24,27,51
2015,33,Juventus,1,76,41,58,17
2015,33,SSC Napoli,2,70,39,66,27
2015,33,AS Roma,3,64,34,67,33
2015,33,Inter,4,58,12,42,30
2015,33,Fiorentina,5,56,16,51,35
2015,33,AC Milan,6,49,7,42,35
2015,33,Sassuolo,7,48,5,40,35
2015,33,Lazio,8,45,0,42,42
2015,33,Chievo Verona,9,44,-2,38,40
2015,33,Genoa,10,40,0,37,37
2015,33,Torino,11,39,-3,41,44
2015,33,FC Empoli,12,39,-7,36,43
2015,33,Bologna,13,37,-6,31,37
2015,33,Sampdoria,14,36,-3,46,49
2015,33,Atalanta,15,36,-7,31,38
2015,33,Udinese Calcio,16,34,-19,29,48
2015,33,Carpi,17,28,-21,29,50
2015,33,US Palermo,18,28,-28,29,57
2015,33,Frosinone,19,27,-31,29,60
