match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2013,2,SSC Napoli,1,3,3,3,0
2013,2,AS Roma,2,3,2,2,0
2013,2,Inter,3,3,2,2,0
2013,2,Torino,4,3,2,2,0
2013,2,Fiorentina,5,3,1,2,1
2013,2,Cagliari Calcio,6,3,1,2,1
2013,2,Hellas Verona,7,3,1,2,1
2013,2,Lazio,8,3,1,2,1
2013,2,Juventus,9,3,1,1,0
2013,2,Parma,10,1,0,0,0
2013,2,Chievo Verona,11,1,0,0,0
2013,2,AC Milan,12,0,-1,1,2
2013,2,Udinese Calcio,13,0,-1,1,2
2013,2,Atalanta,14,0,-1,1,2
2013,2,Catania,15,0,-1,1,2
2013,2,Sampdoria,16,0,-1,0,1
2013,2,Genoa,17,0,-2,0,2
2013,2,AS Livorno,18,0,-2,0,2
2013,2,Sassuolo,19,0,-2,0,2
2013,2,Bologna,20,0,-3,0,3
2013,3,SSC Napoli,1,6,5,7,2
2013,3,AS Roma,2,6,5,5,0
2013,3,Inter,3,6,5,5,0
2013,3,Fiorentina,4,6,4,7,3
2013,3,Juventus,5,6,4,5,1
2013,3,AC Milan,6,3,1,4,3
2013,3,Udinese Calcio,7,3,1,4,3
2013,3,AS Livorno,8,3,1,4,3
2013,3,Atalanta,9,3,1,3,2
2013,3,Torino,10,3,0,2,2
2013,3,Cagliari Calcio,11,3,-1,3,4
2013,3,Lazio,12,3,-2,3,5
2013,3,Hellas Verona,13,3,-2,2,4
2013,3,Sampdoria,14,1,-1,2,3
2013,3,Chievo Verona,15,1,-2,2,4
2013,3,Parma,16,1,-2,1,3
2013,3,Bologna,17,1,-3,2,5
2013,3,Catania,18,0,-4,1,5
2013,3,Genoa,19,0,-5,2,7
2013,3,Sassuolo,20,0,-5,1,6
2013,4,SSC Napoli,1,9,7,9,2
2013,4,AS Roma,2,9,7,8,1
2013,4,Inter,3,7,5,6,1
2013,4,Fiorentina,4,7,4,8,4
2013,4,Juventus,5,7,4,6,2
2013,4,AS Livorno,6,6,3,6,3
2013,4,Lazio,7,6,1,6,5
2013,4,Hellas Verona,8,6,0,4,4
2013,4,AC Milan,9,4,1,6,5
2013,4,Udinese Calcio,10,4,1,5,4
2013,4,Torino,11,4,0,4,4
2013,4,Cagliari Calcio,12,4,-1,4,5
2013,4,Atalanta,13,3,-1,3,4
2013,4,Genoa,14,3,-2,5,7
2013,4,Bologna,15,2,-3,3,6
2013,4,Parma,16,1,-4,2,6
2013,4,Sampdoria,17,1,-4,2,6
2013,4,Chievo Verona,18,1,-5,2,7
2013,4,Catania,19,0,-6,1,7
2013,4,Sassuolo,20,0,-7,1,8
2013,5,AS Roma,1,12,9,10,1
2013,5,SSC Napoli,2,12,8,11,3
2013,5,Inter,3,10,12,13,1
2013,5,Fiorentina,4,10,6,10,4
2013,5,Juventus,5,10,5,8,3
2013,5,AS Livorno,6,7,3,6,3
2013,5,Torino,7,7,1,6,5
2013,5,Lazio,8,6,-1,6,7
2013,5,Hellas Verona,9,6,-1,5,6
2013,5,Cagliari Calcio,10,5,-1,6,7
2013,5,AC Milan,11,4,0,7,7
2013,5,Udinese Calcio,12,4,0,6,6
2013,5,Genoa,13,4,-2,5,7
2013,5,Chievo Verona,14,4,-4,4,8
2013,5,Atalanta,15,3,-3,3,6
2013,5,Bologna,16,2,-4,4,8
2013,5,Sampdoria,17,2,-4,4,8
2013,5,Parma,18,2,-4,2,6
2013,5,Catania,19,1,-6,1,7
2013,5,Sassuolo,20,0,-14,1,15
2013,6,AS Roma,1,15,11,12,1
2013,6,Inter,2,13,13,15,2
2013,6,SSC Napoli,3,13,8,12,4
2013,6,Juventus,4,13,6,10,4
2013,6,Fiorentina,5,10,5,11,6
2013,6,Lazio,6,9,1,9,8
2013,6,AS Livorno,7,8,3,7,4
2013,6,Torino,8,8,1,8,7
2013,6,Udinese Calcio,9,7,1,7,6
2013,6,Hellas Verona,10,7,-1,7,8
2013,6,Cagliari Calcio,11,6,-1,7,8
2013,6,AC Milan,12,5,0,10,10
2013,6,Parma,13,5,-3,6,9
2013,6,Genoa,14,4,-3,5,8
2013,6,Chievo Verona,15,4,-5,5,10
2013,6,Bologna,16,3,-4,7,11
2013,6,Atalanta,17,3,-4,6,10
2013,6,Sampdoria,18,2,-6,4,10
