match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2009,2,Genoa,1,3,1,3,2
2009,2,AC Milan,2,3,1,2,1
2009,2,Sampdoria,3,3,1,2,1
2009,2,US Palermo,4,3,1,2,1
2009,2,Juventus,5,3,1,1,0
2009,2,Lazio,6,3,1,1,0
2009,2,Parma,7,1,0,2,2
2009,2,Udinese,8,1,0,2,2
2009,2,Inter,9,1,0,1,1
2009,2,Bari,10,1,0,1,1
2009,2,Fiorentina,11,1,0,1,1
2009,2,Bologna,12,1,0,1,1
2009,2,Cagliari Calcio,13,1,0,0,0
2009,2,AS Livorno,14,1,0,0,0
2009,2,AS Roma,15,0,-1,2,3
2009,2,SSC Napoli,16,0,-1,1,2
2009,2,Siena,17,0,-1,1,2
2009,2,Catania,18,0,-1,1,2
2009,2,Atalanta,19,0,-1,0,1
2009,2,Chievo Verona,20,0,-1,0,1
2009,3,Sampdoria,1,6,3,5,2
2009,3,Juventus,2,6,3,4,1
2009,3,Genoa,3,6,2,4,2
2009,3,Lazio,4,6,2,3,1
2009,3,Inter,5,4,4,5,1
2009,3,Parma,6,4,1,4,3
2009,3,Fiorentina,7,4,1,2,1
2009,3,SSC Napoli,8,3,1,4,3
2009,3,Siena,9,3,1,4,3
2009,3,US Palermo,10,3,0,2,2
2009,3,AC Milan,11,3,-3,2,5
2009,3,Bari,12,2,0,1,1
2009,3,Bologna,13,2,0,1,1
2009,3,Udinese,14,1,-2,3,5
2009,3,Cagliari Calcio,15,1,-2,1,3
2009,3,AS Livorno,16,1,-2,1,3
2009,3,Catania,17,0,-2,2,4
2009,3,Chievo Verona,18,0,-2,1,3
2009,3,Atalanta,19,0,-2,0,2
2009,3,AS Roma,20,0,-3,3,6
2009,4,Genoa,1,9,5,8,3
2009,4,Juventus,2,9,5,6,1
2009,4,Sampdoria,3,9,4,6,2
2009,4,Inter,4,7,6,7,1
2009,4,Fiorentina,5,7,2,3,1
2009,4,Lazio,6,6,0,3,3
2009,4,Udinese,7,4,0,7,7
2009,4,US Palermo,8,4,0,3,3
2009,4,Parma,9,4,-1,4,5
2009,4,AC Milan,10,4,-3,2,5
2009,4,Siena,11,3,0,5,5
2009,4,Chievo Verona,12,3,0,3,3
2009,4,Bari,13,3,0,2,2
2009,4,AS Roma,14,3,-2,5,7
2009,4,SSC Napoli,15,3,-2,5,7
2009,4,Bologna,16,2,-2,1,3
2009,4,AS Livorno,17,2,-2,1,3
2009,4,Cagliari Calcio,18,1,-3,1,4
2009,4,Atalanta,19,0,-3,0,3
2009,4,Catania,20,0,-4,4,8
2009,5,Sampdoria,1,12,7,10,3
2009,5,Juventus,2,12,7,8,1
