match_year,match_round,team,team_rank,team_points,team_goal_difference,team_goal_fatti,team_goal_subiti
2018,23,Frosinone,19,13,-27,16,43
2018,23,Chievo Verona,20,9,-25,19,44
2018,24,Juventus,1,63,34,49,15
2018,24,SSC Napoli,2,52,24,42,18
2018,24,Inter,3,43,16,32,16
2018,24,AC Milan,4,39,11,32,21
2018,24,Atalanta,5,38,19,50,31
2018,24,AS Roma,6,38,14,44,30
2018,24,Lazio,7,38,7,32,25
2018,24,Torino,8,34,6,28,22
2018,24,Sampdoria,9,33,9,39,30
2018,24,Fiorentina,10,32,8,33,25
2018,24,Sassuolo,11,30,-2,34,36
2018,24,Parma,12,29,-7,24,31
2018,24,Genoa,13,25,-10,30,40
2018,24,SPAL,14,22,-12,20,32
2018,24,Cagliari Calcio,15,21,-15,19,34
2018,24,Udinese Calcio,16,19,-13,18,31
2018,24,Bologna,17,18,-17,18,35
2018,24,FC Empoli,18,18,-18,27,45
2018,24,Frosinone,19,16,-26,17,43
2018,24,Chievo Verona,20,9,-28,19,47
2018,25,Juventus,1,66,37,52,15
2018,25,SSC Napoli,2,53,24,42,18
2018,25,Inter,3,46,17,34,17
2018,25,AC Milan,4,42,13,35,22
2018,25,AS Roma,5,41,15,46,31
2018,25,Atalanta,6,38,17,51,34
2018,25,Lazio,7,38,6,33,27
2018,25,Fiorentina,8,35,11,37,26
2018,25,Torino,9,35,6,28,22
2018,25,Sampdoria,10,33,8,40,32
2018,25,Sassuolo,11,30,-5,34,39
2018,25,Parma,12,29,-8,25,33
2018,25,Genoa,13,28,-9,32,41
2018,25,Cagliari Calcio,14,24,-14,21,35
2018,25,Udinese Calcio,15,22,-12,19,31
2018,25,SPAL,16,22,-15,21,36
2018,25,FC Empoli,17,21,-15,30,45
2018,25,Bologna,18,18,-18,19,37
2018,25,Frosinone,19,16,-29,17,46
2018,25,Chievo Verona,20,9,-29,19,48
2018,26,Juventus,1,69,38,53,15
2018,26,SSC Napoli,2,56,28,46,18
2018,26,Inter,3,47,17,37,20
2018,26,AC Milan,4,45,16,38,22
2018,26,AS Roma,5,44,16,49,33
2018,26,Lazio,6,41,8,35,27
2018,26,Atalanta,7,38,15,51,36
2018,26,Torino,8,38,8,30,22
2018,26,Fiorentina,9,36,11,40,29
2018,26,Sampdoria,10,36,9,41,32
2018,26,Sassuolo,11,31,-5,35,40
2018,26,Genoa,12,29,-9,32,41
2018,26,Parma,13,29,-12,25,37
2018,26,Cagliari Calcio,14,24,-15,21,36
2018,26,SPAL,15,23,-15,22,37
2018,26,Udinese Calcio,16,22,-14,19,33
2018,26,FC Empoli,17,21,-18,30,48
2018,26,Bologna,18,18,-19,19,38
2018,26,Frosinone,19,16,-30,19,49
2018,26,Chievo Verona,20,10,-29,19,48
2018,27,Juventus,1,72,39,55,16
2018,27,SSC Napoli,2,56,27,47,20
2018,27,AC Milan,3,48,17,39,22
2018,27,Inter,4,47,16,38,22
2018,27,AS Roma,5,44,13,49,36
2018,27,Lazio,6,44,11,38,27
2018,27,Atalanta,7,41,17,54,37
2018,27,Torino,8,41,11,33,22
2018,27,Sampdoria,9,39,10,43,33
2018,27,Fiorentina,10,36,9,41,32
2018,27,Sassuolo,11,31,-6,35,41
2018,27,Genoa,12,30,-9,32,41
2018,27,Parma,13,30,-12,28,40
2018,27,Cagliari Calcio,14,27,-14,23,37
2018,27,Udinese Calcio,15,25,-13,21,34
2018,27,SPAL,16,23,-16,23,39
2018,27,FC Empoli,17,22,-18,33,51
2018,27,Bologna,18,18,-20,20,40
2018,27,Frosinone,19,17,-30,19,49
2018,27,Chievo Verona,20,10,-32,19,51
2018,28,Juventus,1,75,42,59,17
2018,28,SSC Napoli,2,57,27,48,21
2018,28,AC Milan,3,51,18,41,23
2018,28,Inter,4,50,18,40,22
2018,28,AS Roma,5,47,14,51,37
2018,28,Lazio,6,45,11,39,28
2018,28,Atalanta,7,44,18,56,38
2018,28,Torino,8,44,12,35,23
2018,28,Sampdoria,9,39,9,44,35
2018,28,Fiorentina,10,37,9,42,33
2018,28,Parma,11,33,-11,29,40
2018,28,Sassuolo,12,32,-6,36,42
2018,28,Genoa,13,30,-10,32,42
2018,28,Cagliari Calcio,14,27,-16,23,39
2018,28,Udinese Calcio,15,25,-16,22,38
2018,28,SPAL,16,23,-18,23,41
2018,28,FC Empoli,17,22,-19,34,53
2018,28,Bologna,18,21,-18,22,40
2018,28,Frosinone,19,17,-31,20,51
2018,28,Chievo Verona,20,10,-33,20,53
2018,29,Juventus,1,75,40,59,19
2018,29,SSC Napoli,2,60,29,52,23
2018,29,Inter,3,53,19,43,24
2018,29,AC Milan,4,51,17,43,26
2018,29,Lazio,5,48,14,43,29
2018,29,AS Roma,6,47,13,52,39
2018,29,Atalanta,7,45,18,57,39
2018,29,Torino,8,44,11,37,26
2018,29,Sampdoria,9,42,11,49,38
2018,29,Fiorentina,10,37,8,43,35
2018,29,Genoa,11,33,-8,34,42
2018,29,Parma,12,33,-14,30,44
2018,29,Sassuolo,13,32,-8,39,47
2018,29,Cagliari Calcio,14,30,-15,25,40
2018,29,SPAL,15,26,-17,25,42
2018,29,FC Empoli,16,25,-18,36,54
2018,29,Udinese Calcio,17,25,-18,24,42
2018,29,Bologna,18,24,-17,25,42
2018,29,Frosinone,19,17,-32,21,53
2018,29,Chievo Verona,20,11,-33,21,54
2018,30,Juventus,1,78,41,60,19
2018,30,SSC Napoli,2,63,32,56,24
2018,30,Inter,3,53,18,43,25
2018,30,AC Milan,4,51,16,43,27
2018,30,Lazio,5,51,15,44,29
2018,30,Atalanta,6,48,20,60,40
2018,30,AS Roma,7,47,10,53,43
2018,30,Sampdoria,8,45,12,50,38
2018,30,Torino,9,45,11,38,27
2018,30,Fiorentina,10,38,8,44,36
2018,30,Genoa,11,33,-10,34,44
2018,30,Cagliari Calcio,12,33,-12,28,40
2018,30,Parma,13,33,-16,31,47
2018,30,Sassuolo,14,32,-9,40,49
2018,30,SPAL,15,29,-16,26,42
2018,30,Udinese Calcio,16,28,-16,26,42
2018,30,Bologna,17,27,-16,27,43
2018,30,FC Empoli,18,25,-19,36,55
2018,30,Frosinone,19,17,-33,21,54
2018,30,Chievo Verona,20,11,-36,21,57
2018,31,Juventus,1,81,43,62,19
2018,31,SSC Napoli,2,63,31,57,26
2018,31,Inter,3,56,22,47,25
2018,31,AC Milan,4,52,16,44,28
2018,31,Atalanta,5,51,23,64,41
2018,31,Lazio,6,51,14,44,30
2018,31,Torino,7,48,12,40,28
2018,31,AS Roma,8,48,10,55,45
2018,31,Sampdoria,9,45,11,51,40
2018,31,Fiorentina,10,39,8,46,38
2018,31,Sassuolo,11,35,-5,44,49
2018,31,Genoa,12,33,-14,34,48
2018,31,Cagliari Calcio,13,33,-14,28,42
2018,31,Parma,14,33,-17,33,50
2018,31,SPAL,15,32,-15,27,42
2018,31,Udinese Calcio,16,29,-16,27,43
2018,31,FC Empoli,17,28,-18,38,56
2018,31,Bologna,18,27,-19,28,47
2018,31,Frosinone,19,20,-32,24,56
2018,31,Chievo Verona,20,11,-40,21,61
2018,32,Juventus,1,84,44,64,20
2018,32,SSC Napoli,2,64,31,58,27
2018,32,Inter,3,57,22,47,25
2018,32,Atalanta,4,52,23,64,41
2018,32,AC Milan,5,52,15,45,30
2018,32,Lazio,6,52,14,46,32
2018,32,AS Roma,7,51,11,56,45
2018,32,Torino,8,49,12,40,28
2018,32,Sampdoria,9,45,10,51,41
2018,32,Fiorentina,10,39,7,46,39
2018,32,Sassuolo,11,36,-5,46,51
2018,32,Cagliari Calcio,12,36,-13,30,43
2018,32,Genoa,13,34,-14,35,49
2018,32,Parma,14,34,-17,33,50
2018,32,Udinese Calcio,15,32,-15,30,45
2018,32,SPAL,16,32,-16,28,44
2018,32,Bologna,17,30,-16,31,47
2018,32,FC Empoli,18,28,-19,40,59
2018,32,Frosinone,19,23,-31,25,56
2018,32,Chievo Verona,20,11,-43,21,64
2018,33,Juventus,1,84,43,65,22
2018,33,SSC Napoli,2,67,33,61,28
2018,33,Inter,3,60,24,50,26
2018,33,AC Milan,4,55,16,46,30
2018,33,AS Roma,5,54,12,57,45
2018,33,Atalanta,6,53,23,64,41
2018,33,Lazio,7,52,13,46,33
2018,33,Torino,8,50,12,41,29
2018,33,Sampdoria,9,48,12,53,41
2018,33,Fiorentina,10,40,7,46,39
2018,33,Sassuolo,11,37,-5,46,51
2018,33,Cagliari Calcio,12,37,-13,31,44
2018,33,SPAL,13,35,-15,30,45
2018,33,Parma,14,35,-17,33,50
2018,33,Genoa,15,34,-16,35,51
2018,33,Udinese Calcio,16,32,-16,30,46
2018,33,Bologna,17,31,-16,31,47
2018,33,FC Empoli,18,29,-19,40,59
2018,33,Frosinone,19,23,-33,26,59
2018,33,Chievo Verona,20,11,-45,22,67
2018,34,Juventus,1,87,44,67,23
