match_date,match_hour,match_round,home_team,away_team,home_goals,away_goals,bookmaker,1X,12,X2,opening_1X,opening_12,opening_X2,league_year
15.05.2016,16:00,38,Chelsea,Leicester,1,1,betfair exchange,1.33,1.31,1.89,1.43,1.35,1.74,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,10bet,1.20,1.19,2.05,1.28,1.23,1.80,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,1xbet,1.22,1.26,2.22,1.18,1.31,2.16,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,888sport,1.24,1.26,2.23,1.24,1.27,2.20,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,bet-at-home,1.16,1.18,1.83,1.22,1.23,1.74,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,bet365,1.20,1.25,2.15,1.29,1.29,1.91,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,betclic,1.22,1.25,2.15,1.28,1.30,1.88,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,betfair,1.18,1.22,2.15,1.30,1.25,1.80,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,betsafe,1.17,1.22,2.20,1.24,1.27,1.85,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,betsson,1.17,1.22,2.20,1.24,1.27,1.85,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,betvictor,1.20,1.22,2.15,1.25,1.29,1.83,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,betway,1.22,1.22,2.15,1.29,1.29,1.85,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,bwin,1.22,1.16,2.10,1.28,1.20,1.83,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,comeon,1.20,1.19,2.05,1.24,1.26,1.83,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,sbobet,1.21,1.26,2.10,1.27,1.28,1.73,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,unibet,1.24,1.26,2.23,1.26,1.28,1.84,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,william hill,1.18,1.22,1.95,1.29,1.29,1.62,2015
15.05.2016,16:00,38,Everton,Norwich,3,0,betfair exchange,1.23,1.28,2.25,1.30,1.31,2.02,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,10bet,2.15,1.20,1.17,1.95,1.22,1.22,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,1xbet,2.23,1.26,1.22,2.43,1.25,1.16,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,888sport,2.33,1.28,1.20,2.20,1.28,1.23,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,bet-at-home,1.85,1.18,1.14,1.54,1.23,1.33,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,bet365,2.15,1.25,1.18,1.67,1.30,1.40,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,betclic,2.25,1.25,1.17,1.65,1.30,1.38,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,betfair,2.15,1.25,1.16,1.90,1.28,1.22,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,betsafe,2.20,1.24,1.15,1.60,1.28,1.37,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,betsson,2.20,1.24,1.16,1.60,1.28,1.37,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,betvictor,2.20,1.25,1.17,1.60,1.29,1.36,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,betway,2.15,1.22,1.22,1.62,1.30,1.40,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,bwin,2.25,1.15,1.18,1.62,1.20,1.40,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,comeon,2.15,1.20,1.17,1.95,1.22,1.22,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,sbobet,2.19,1.27,1.17,1.82,1.28,1.23,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,unibet,2.33,1.28,1.20,1.64,1.29,1.38,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,william hill,2.10,1.22,1.14,1.57,1.25,1.35,2015
15.05.2016,16:00,38,Newcastle,Tottenham,5,1,betfair exchange,2.27,1.29,1.21,2.10,1.33,1.27,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,10bet,1.01,1.09,4.15,1.06,1.15,2.90,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,1xbet,1.08,1.14,3.90,1.23,1.29,1.97,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,888sport,1.07,1.15,4.10,1.08,1.17,3.65,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,bet-at-home,1.02,1.07,2.79,1.10,1.17,2.27,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,bet365,1.06,1.14,3.50,1.14,1.25,2.60,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,betclic,1.06,1.12,3.90,1.13,1.22,2.50,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,betfair,1.03,1.10,4.00,1.08,1.16,3.00,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,betsafe,1.03,1.11,3.80,1.10,1.21,2.50,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,betsson,1.02,1.09,4.40,1.10,1.21,2.50,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,betvictor,1.03,1.10,4.50,1.13,1.22,2.50,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,betway,1.05,1.13,3.75,1.11,1.22,2.63,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,bwin,1.05,1.05,3.90,1.10,1.14,2.70,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,comeon,1.01,1.09,4.15,1.06,1.15,2.90,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,sbobet,1.06,1.11,3.95,1.08,1.17,2.75,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,unibet,1.07,1.15,4.10,1.08,1.19,2.80,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,william hill,,1.10,3.80,,1.18,2.40,2015
15.05.2016,16:00,38,Southampton,Crystal Palace,4,1,betfair exchange,1.09,1.15,4.14,1.10,1.21,3.55,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,10bet,1.67,1.23,1.37,1.67,1.24,1.34,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,1xbet,1.69,1.29,1.45,1.32,1.33,1.71,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,888sport,1.70,1.30,1.45,1.72,1.31,1.43,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,bet-at-home,1.48,1.22,1.31,1.38,1.25,1.46,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,bet365,1.62,1.29,1.40,1.48,1.33,1.55,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,betclic,1.65,1.28,1.40,1.48,1.30,1.52,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,betfair,1.61,1.28,1.36,1.66,1.30,1.33,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,betsafe,1.65,1.26,1.38,1.43,1.30,1.50,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,betsson,1.65,1.24,1.39,1.43,1.30,1.50,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,betvictor,1.62,1.29,1.33,1.40,1.29,1.50,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,betway,1.65,1.25,1.44,1.57,1.30,1.44,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,bwin,1.65,1.22,1.36,1.45,1.25,1.50,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,comeon,1.67,1.23,1.37,1.67,1.24,1.34,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,sbobet,1.64,1.30,1.40,1.59,1.29,1.35,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,unibet,1.70,1.30,1.45,1.46,1.29,1.51,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,william hill,1.62,1.25,1.33,1.44,1.25,1.40,2015
15.05.2016,16:00,38,Stoke,West Ham,2,1,betfair exchange,1.71,1.30,1.45,1.84,1.36,1.36,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,10bet,2.70,1.15,1.09,2.30,1.17,1.16,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,1xbet,2.90,1.20,1.13,2.06,1.28,1.21,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,888sport,3.00,1.21,1.13,2.85,1.23,1.14,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,bet-at-home,2.18,1.13,1.09,2.09,1.17,1.14,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,bet365,2.80,1.18,1.11,2.30,1.25,1.20,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,betclic,2.80,1.20,1.13,2.35,1.22,1.18,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,betfair,2.70,1.16,1.11,2.37,1.20,1.15,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,betsafe,2.80,1.16,1.10,2.35,1.21,1.15,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,betsson,2.80,1.16,1.09,2.35,1.21,1.15,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,betvictor,2.90,1.18,1.11,2.30,1.20,1.17,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,betway,2.75,1.18,1.13,2.38,1.20,1.18,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,bwin,2.80,1.10,1.12,2.30,1.15,1.17,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,comeon,2.70,1.15,1.09,2.30,1.17,1.16,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,sbobet,2.73,1.19,1.12,2.32,1.19,1.14,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,unibet,3.00,1.21,1.13,2.43,1.20,1.14,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,william hill,2.60,1.17,1.07,2.15,1.22,1.12,2015
15.05.2016,16:00,38,Swansea,Manchester City,1,1,betfair exchange,2.90,1.22,1.14,2.80,1.25,1.15,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,10bet,1.14,1.18,2.30,1.35,1.25,1.65,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,1xbet,1.18,1.25,2.38,1.35,1.33,1.66,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,888sport,1.20,1.26,2.38,1.21,1.27,2.30,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,bet-at-home,1.14,1.17,1.89,1.41,1.25,1.43,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,bet365,1.18,1.22,2.30,1.53,1.33,1.53,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,betclic,1.18,1.22,2.35,1.50,1.30,1.50,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,betfair,1.15,1.22,2.30,1.30,1.30,1.70,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,betsafe,1.14,1.20,2.35,1.47,1.29,1.48,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,betsson,1.14,1.20,2.35,1.47,1.29,1.48,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,betvictor,1.15,1.22,2.38,1.44,1.29,1.45,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,betway,1.18,1.22,2.30,1.50,1.30,1.50,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,bwin,1.18,1.15,2.25,1.48,1.25,1.48,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,comeon,1.14,1.18,2.30,1.35,1.25,1.65,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,sbobet,1.18,1.24,2.25,1.28,1.30,1.68,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,unibet,1.20,1.26,2.38,1.48,1.29,1.49,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,william hill,1.14,1.20,2.15,1.44,1.25,1.40,2015
15.05.2016,16:00,38,Watford,Sunderland,2,2,betfair exchange,1.21,1.27,2.37,1.39,1.37,1.78,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,10bet,1.47,1.24,1.51,1.49,1.23,1.50,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,1xbet,1.53,1.33,1.53,1.93,1.29,1.24,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,888sport,1.52,1.34,1.57,1.56,1.34,1.51,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,bet-at-home,1.36,1.24,1.38,1.46,1.23,1.41,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,bet365,1.45,1.29,1.53,1.57,1.30,1.45,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,betclic,1.48,1.30,1.52,1.58,1.30,1.45,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,betfair,1.44,1.33,1.50,1.44,1.33,1.50,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,betsafe,1.44,1.29,1.50,1.55,1.27,1.44,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,betsson,1.44,1.29,1.50,1.55,1.27,1.44,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,betvictor,1.40,1.30,1.47,1.53,1.25,1.40,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,betway,1.50,1.30,1.50,1.50,1.30,1.50,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,bwin,1.48,1.22,1.50,1.53,1.20,1.48,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,comeon,1.47,1.24,1.51,1.49,1.23,1.50,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,sbobet,1.46,1.32,1.52,1.38,1.32,1.51,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,unibet,1.52,1.34,1.57,1.51,1.27,1.48,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,william hill,1.40,1.25,1.44,1.53,1.25,1.36,2015
15.05.2016,16:00,38,West Brom,Liverpool,1,1,betfair exchange,1.53,1.32,1.58,1.50,1.35,1.64,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,10bet,1.23,1.23,1.91,1.22,1.26,1.87,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,1xbet,1.27,1.28,2.02,1.22,1.32,1.92,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,888sport,1.27,1.29,2.05,1.22,1.30,2.02,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,bet-at-home,1.19,1.21,1.83,1.18,1.24,1.80,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,bet365,1.22,1.29,1.95,1.20,1.33,2.00,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,betclic,1.25,1.28,1.95,1.22,1.30,2.00,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,betfair,1.22,1.28,1.95,1.22,1.28,1.85,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,betsafe,1.20,1.25,2.00,1.17,1.28,2.00,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,betsson,1.23,1.24,1.95,1.17,1.28,2.00,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,betvictor,1.22,1.29,1.93,1.20,1.29,1.93,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,betway,1.22,1.29,2.00,1.22,1.33,1.90,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,bwin,1.25,1.18,1.95,1.19,1.26,1.91,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,comeon,1.23,1.23,1.91,1.22,1.26,1.87,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,sbobet,1.21,1.25,1.90,1.20,1.28,1.89,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,unibet,1.27,1.29,2.05,1.21,1.29,1.95,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,william hill,1.18,1.25,1.91,1.18,1.30,1.80,2015
11.05.2016,20:45,35,Norwich,Watford,4,2,betfair exchange,1.27,1.30,2.06,1.25,1.35,2.06,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,10bet,1.19,1.19,2.15,1.29,1.24,1.74,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,1xbet,1.23,1.24,2.29,1.29,1.33,1.84,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,888sport,1.22,1.26,2.28,1.22,1.26,2.28,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,bet-at-home,1.15,1.18,2.05,1.22,1.23,1.72,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,bet365,1.18,1.20,2.25,1.33,1.33,1.75,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,betclic,1.20,1.25,2.20,1.33,1.30,1.72,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,betfair,1.18,1.22,2.15,1.28,1.28,1.75,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,betsafe,1.17,1.21,2.25,1.27,1.30,1.75,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,betsson,1.17,1.21,2.20,1.27,1.30,1.75,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,betvictor,1.18,1.22,2.20,1.29,1.30,1.70,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,betway,1.22,1.22,2.15,1.25,1.33,1.83,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,bwin,1.20,1.16,2.15,1.25,1.22,1.83,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,comeon,1.19,1.19,2.15,1.29,1.24,1.74,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,sbobet,1.18,1.20,2.12,1.29,1.30,1.66,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,unibet,1.22,1.26,2.28,1.24,1.28,1.87,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,william hill,1.17,1.20,2.05,1.25,1.25,1.73,2015
11.05.2016,21:00,30,Liverpool,Chelsea,1,1,betfair exchange,1.23,1.26,2.31,1.31,1.37,1.89,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,10bet,1.23,1.22,1.95,1.24,1.23,1.87,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,1xbet,1.26,1.28,2.06,1.60,1.35,1.41,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,888sport,1.26,1.29,2.08,1.21,1.27,2.17,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,bet-at-home,1.19,1.21,1.85,1.16,1.21,1.93,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,bet365,1.22,1.29,1.95,1.25,1.33,1.91,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,betclic,1.25,1.28,2.00,1.25,1.30,1.88,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,betfair,1.22,1.25,1.95,1.18,1.25,2.00,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,betsafe,1.20,1.26,2.00,1.23,1.27,1.90,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,betsson,1.21,1.25,2.00,1.23,1.27,1.90,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,betvictor,1.22,1.25,1.95,1.25,1.29,1.83,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,betway,1.22,1.29,2.00,1.22,1.29,2.00,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,bwin,1.25,1.18,1.95,1.15,1.22,2.15,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,comeon,1.23,1.22,1.95,1.24,1.24,1.87,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,sbobet,1.20,1.25,1.92,1.23,1.29,1.80,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,unibet,1.26,1.29,2.08,1.18,1.28,2.06,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,william hill,1.20,1.25,1.85,1.17,1.25,1.95,2015
11.05.2016,20:45,30,Sunderland,Everton,3,0,betfair exchange,1.27,1.30,2.06,1.23,1.34,2.18,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,10bet,1.61,1.25,1.38,1.57,1.27,1.38,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,1xbet,1.68,1.32,1.39,1.55,1.33,1.47,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,888sport,1.69,1.34,1.41,1.57,1.31,1.41,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,bet-at-home,1.53,1.24,1.32,1.50,1.26,1.32,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,bet365,1.60,1.29,1.38,1.53,1.35,1.48,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,betclic,1.62,1.33,1.38,1.50,1.35,1.45,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,betfair,1.60,1.30,1.36,1.53,1.33,1.40,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,betsafe,1.60,1.29,1.38,1.55,1.31,1.38,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,betsson,1.60,1.29,1.38,1.48,1.32,1.43,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,betvictor,1.60,1.30,1.33,1.45,1.33,1.40,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,betway,1.60,1.30,1.36,1.60,1.35,1.36,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,bwin,1.60,1.22,1.40,1.57,1.25,1.40,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,comeon,1.63,1.25,1.37,1.57,1.27,1.38,2015
10.05.2016,20:45,35,West Ham,Manchester Utd,3,2,sbobet,1.58,1.29,1.34,1.51,1.33,1.37,2015
